"Connector Name","Connector PartNumber","Pin Name","Pin PreferredSignal","Signal Name"
"TO_111_RH_(161_RH)","","7","SLD_S_MGR_009","SLD_S_MGR_009"
"TO_111_RH_(161_RH)","","46","TW_S_CLEARANCE_SNR_002","TW_S_CLEARANCE_SNR_002"
"TO_111_RH_(161_RH)","","18","SLD_S_AHB_G_ECU#2_008","SLD_S_AHB_G_ECU#2_008"
"TO_111_RH_(161_RH)","","16","SLD_S_SPVM-21CY_007","SLD_S_SPVM-21CY_007"
"TO_111_RH_(161_RH)","","1","SLD_S_MGR_004","SLD_S_MGR_004"
"TO_111_RH_(161_RH)","","39","S_MGR_011","S_MGR_011"
"TO_111_RH_(161_RH)","","21","TW_S_REMOTE_ANT_001","TW_S_REMOTE_ANT_001"
"TO_111_RH_(161_RH)","","8","EMB_S_PVM_APP-21CY_005","EMB_S_PVM_APP-21CY_005"
"TO_111_RH_(161_RH)","","6","SLD_S_MGR_008","SLD_S_MGR_008"
"TO_111_RH_(161_RH)","","25","EQ_F:IGCT_NO.2_L","EQ_F:IGCT_NO.2_L"
"TO_111_RH_(161_RH)","","20","SLD_S_AHB_G_ECU#2_009","SLD_S_AHB_G_ECU#2_009"
"TO_111_RH_(161_RH)","","12","EMB_S_PVM_APP-21CY_008","EMB_S_PVM_APP-21CY_008"
"TO_111_RH_(161_RH)","","22","TW_S_REMOTE_ANT_002","TW_S_REMOTE_ANT_002"
"TO_111_RH_(161_RH)","","15","SLD_S_SPVM-21CY_006","SLD_S_SPVM-21CY_006"
"TO_111_RH_(161_RH)","","49","TW_S_CLEARANCE_SNR_018","TW_S_CLEARANCE_SNR_018"
"TO_111_RH_(161_RH)","","13","SLD_S_SPVM-21CY_005","SLD_S_SPVM-21CY_005"
"TO_111_RH_(161_RH)","","14","SLD_DRN_S_SPVM-21CY_102","SLD_DRN_S_SPVM-21CY_102"
"TO_111_RH_(161_RH)","","31","EQ_HV_ECU-HV_LIN3","EQ_HV_ECU-HV_LIN3"
"TO_111_RH_(161_RH)","","5","SLD_S_MGR_007","SLD_S_MGR_007"
"TO_111_RH_(161_RH)","","34","S_AHB_G_ECU#2_021","S_AHB_G_ECU#2_021"
"TO_111_RH_(161_RH)","","9","EMB_DRN_S_PVM_APP-21CY_102","EMB_DRN_S_PVM_APP-21CY_102"
"TO_111_RH_(161_RH)","","33","S_AHB_G_ECU#2_020","S_AHB_G_ECU#2_020"
"TO_111_RH_(161_RH)","","10","EMB_S_PVM_APP-21CY_006","EMB_S_PVM_APP-21CY_006"
"TO_111_RH_(161_RH)","","50","EQ_F:ECU-IGR_NO.3_L","EQ_F:ECU-IGR_NO.3_L"
"TO_111_RH_(161_RH)","","24","EQ_F:AMD2_L","EQ_F:AMD2_L"
"TO_111_RH_(161_RH)","","36","S_AHB_G_ECU#2_025","S_AHB_G_ECU#2_025"
"TO_141_LH_(152)","","36","TW_S_AUDIO_AMP_AVC-21CY_018","TW_S_AUDIO_AMP_AVC-21CY_018"
"TO_141_LH_(152)","","17","","EQ_OUT_MIR_SW-W/RETRA_AUTO_HR"
"TO_141_LH_(152)","","20","","EQ_OUT_MIR_SW-W/RETRA_AUTO_VR"
"TO_141_LH_(152)","","18","","S_BODY_ECU_BASE_034"
"TO_141_LH_(152)","","10","","EQ_F:ECU-B_NO.2_L"
"TO_141_LH_(152)","","15","","EQ_OUT_MIR_SW-W/RETRA_AUTO_M+"
"TO_141_LH_(152)","","27","S_BODY_ECU_BASE_031","S_BODY_ECU_BASE_031"
"TO_141_LH_(152)","","22","","TW_S_AUDIO_AMP_AVC-21CY_017"
"TO_141_LH_(152)","","14","","EQ_METER_LL"
"TO_141_LH_(152)","","29","S_BODY_ECU_BASE_033","S_BODY_ECU_BASE_033"
"TO_141_LH_(152)","","21","","GND_AC100V_MAIN_SW_ILL-"
"TO_141_LH_(152)","","28","S_BODY_ECU_BASE_032","S_BODY_ECU_BASE_032"
"TO_141_LH_(152)","","12","","S_BODY_ECU_DOOR_003"
"TO_141_LH_(152)","","25","S_BODY_ECU_BASE_019","S_BODY_ECU_BASE_019"
"TO_141_LH_(152)","","2","","TW_S_SMART_ENTRY-15CY_004"
"TO_141_LH_(152)","","4","","TW_S_SMART_ENTRY-15CY_002"
"TO_141_LH_(152)","","34","S_OUT_MIR_SW_001","S_OUT_MIR_SW_001"
"TO_141_LH_(152)","","8","","EQ_BODY_ECU_UL3"
"TO_141_LH_(152)","","5","","TW_S_SMART_ENTRY-15CY_003"
"TO_141_LH_(152)","","35","S_OUT_MIR_SW_003","S_OUT_MIR_SW_003"
"TO_141_LH_(152)","","37","TW_S_21CY_TOYOTA_T2-T1_018","TW_S_21CY_TOYOTA_T2-T1_018"
"TO_141_LH_(152)","","7","","EQ_BODY_ECU_LSFL"
"TO_141_LH_(152)","","19","","EQ_OUT_MIR_SW-W/RETRA_AUTO_VL"
"TO_141_LH_(152)","","24","S_BODY_ECU_BASE_018","S_BODY_ECU_BASE_018"
"TO_141_LH_(152)","","33","S_DOUBLE_LOCK_006","S_DOUBLE_LOCK_006"
"TO_141_LH_(152)","","13","","EQ_METER_ILL-"
"TO_141_LH_(152)","","11","","EQ_F:MIR HTR_L"
"TO_141_LH_(152)","","23","S_BODY_ECU_BASE_017","S_BODY_ECU_BASE_017"
"TO_141_LH_(152)","","9","","EQ_F:ECU-ACC_L"
"TO_141_LH_(152)","","16","","EQ_OUT_MIR_SW-W/RETRA_AUTO_HL"
"TO_141_LH_(152)","","30","","S_BODY_ECU_BASE_035"
"TO_141_LH_(152)","","6","","EQ_BODY_ECU_L2"
"TO_141_LH_(152)","","32","S_DOUBLE_LOCK_004","S_DOUBLE_LOCK_004"
"TO_141_LH_(152)","","31","","S_DOUBLE_LOCK_001"
"TO_141_LH_(152)","","3","","TW_S_SMART_ENTRY-15CY_005"
"TO_141_LH_(152)","","1","","TW_S_21CY_TOYOTA_T2-T1_019"
"TO_141_LH_(152)","","26","S_BODY_ECU_BASE_020","S_BODY_ECU_BASE_020"
"TO_142_(141_LH)_18P","90980-12739","17","SLD_S_21CY_TOYOTA_T2-T1_082","SLD_S_21CY_TOYOTA_T2-T1_082"
"TO_142_(141_LH)_18P","90980-12739","16","S_ACON-HV_014","S_ACON-HV_014"
"TO_142_(141_LH)_18P","90980-12739","2","",""
"TO_142_(141_LH)_18P","90980-12739","8","SLD_DRN_S_21CY_TOYOTA_T2-T1_111","SLD_DRN_S_21CY_TOYOTA_T2-T1_111"
"TO_142_(141_LH)_18P","90980-12739","14","EQ_A/C_ECU-W/SEAT_NAIN","EQ_A/C_ECU-W/SEAT_NAIN"
"TO_142_(141_LH)_18P","90980-12739","12","",""
"TO_142_(141_LH)_18P","90980-12739","6","S_BODY_ECU_EX_LP_015","S_BODY_ECU_EX_LP_015"
"TO_142_(141_LH)_18P","90980-12739","18","",""
"TO_142_(141_LH)_18P","90980-12739","11","",""
"TO_142_(141_LH)_18P","90980-12739","9","SLD_S_21CY_TOYOTA_T2-T1_080","SLD_S_21CY_TOYOTA_T2-T1_080"
"TO_142_(141_LH)_18P","90980-12739","15","S_ACON-HV_013","S_ACON-HV_013"
"TO_142_(141_LH)_18P","90980-12739","7","SLD_S_21CY_TOYOTA_T2-T1_079","SLD_S_21CY_TOYOTA_T2-T1_079"
"TO_142_(141_LH)_18P","90980-12739","5","S_BODY_ECU_EX_LP_014","S_BODY_ECU_EX_LP_014"
"TO_142_(141_LH)_18P","90980-12739","10","SLD_S_21CY_TOYOTA_T2-T1_081","SLD_S_21CY_TOYOTA_T2-T1_081"
"TO_142_(141_LH)_18P","90980-12739","3","EQ_A/C_ECU-W/SEAT_NANO","EQ_A/C_ECU-W/SEAT_NANO"
"TO_142_(141_LH)_18P","90980-12739","13","","GND_NANO_E_UNIT_SUB_WH_GND"
"TO_142_(141_LH)_18P","90980-12739","1","",""
"TO_142_(141_LH)_18P","90980-12739","4","S_BODY_ECU_EX_LP_013","S_BODY_ECU_EX_LP_013"
"TO_111_RH_RHD_(141_RH_RHD)","","56","S_WIPER_009","S_WIPER_009"
"TO_111_RH_RHD_(141_RH_RHD)","","42","EQ_RLY:PTC_HTR#3_-S","EQ_RLY:PTC_HTR#3_-S"
"TO_111_RH_RHD_(141_RH_RHD)","","23","","MCB1207"
"TO_111_RH_RHD_(141_RH_RHD)","","51","S_METER_025","S_METER_025"
"TO_111_RH_RHD_(141_RH_RHD)","","28","EQ_F:ECU-IGP_NO.1_L","EQ_F:ECU-IGP_NO.1_L"
"TO_111_RH_RHD_(141_RH_RHD)","","39","EQ_RLY:FR_DEICER_-S","EQ_RLY:FR_DEICER_-S"
"TO_111_RH_RHD_(141_RH_RHD)","","25","","MCB1205"
"TO_111_RH_RHD_(141_RH_RHD)","","19","EQ_A/BAG_SSR_F/R_-SR","EQ_A/BAG_SSR_F/R_-SR"
"TO_111_RH_RHD_(141_RH_RHD)","","3","S_ACON-HP_025","S_ACON-HP_025"
"TO_111_RH_RHD_(141_RH_RHD)","","20","EQ_A/BAG_SSR_F/R_PLUSSR","EQ_A/BAG_SSR_F/R_PLUSSR"
"TO_111_RH_RHD_(141_RH_RHD)","","4","CAN_BTL_BUS_LO","CAN_BTL_BUS_LO"
"TO_111_RH_RHD_(141_RH_RHD)","","5","",""
"TO_111_RH_RHD_(141_RH_RHD)","","22","TW_S_ACON-HP_009","TW_S_ACON-HP_009"
"TO_111_RH_RHD_(141_RH_RHD)","","12","CANFD_ADS_C1_BUS_HI","CANFD_ADS_C1_BUS_HI"
"TO_111_RH_RHD_(141_RH_RHD)","","7","CANFD_PL_BUS_HI","CANFD_PL_BUS_HI"
"TO_111_RH_RHD_(141_RH_RHD)","","38","EQ_METER_OILW","EQ_METER_OILW"
"TO_111_RH_RHD_(141_RH_RHD)","","48","S_FSMC_003","S_FSMC_003"
"TO_111_RH_RHD_(141_RH_RHD)","","24","EQ_EFI_ECU-TNGA_LSTM","EQ_EFI_ECU-TNGA_LSTM"
"TO_111_RH_RHD_(141_RH_RHD)","","6","CAN_BTL_BUS_LO","CAN_BTL_BUS_LO"
"TO_111_RH_RHD_(141_RH_RHD)","","55","S_WIPER_008","S_WIPER_008"
"TO_111_RH_RHD_(141_RH_RHD)","","31","EQ_F:PM_IGCT-HV_L","EQ_F:PM_IGCT-HV_L"
"TO_111_RH_RHD_(141_RH_RHD)","","11","CANFD_ADS_C1_BUS_HI","CANFD_ADS_C1_BUS_HI"
"TO_111_RH_RHD_(141_RH_RHD)","","30","EQ_F:H-LP_LH_LED_L/ECU_L","EQ_F:H-LP_LH_LED_L/ECU_L"
"TO_111_RH_RHD_(141_RH_RHD)","","8","CANFD_PL_BUS_LO","CANFD_PL_BUS_LO"
"TO_111_RH_RHD_(141_RH_RHD)","","9","EQ_F:S/HTR_RR_L","EQ_F:S/HTR_RR_L"
"TO_111_RH_RHD_(141_RH_RHD)","","17","CANFD_ADS_C1_BUS_LO","CANFD_ADS_C1_BUS_LO"
"TO_111_RH_RHD_(141_RH_RHD)","","15","CANFD_ADS_C1_BUS_LO","CANFD_ADS_C1_BUS_LO"
"TO_111_RH_RHD_(141_RH_RHD)","","40","EQ_RLY:PTC_HTR#1_-S","EQ_RLY:PTC_HTR#1_-S"
"TO_111_RH_RHD_(141_RH_RHD)","","50","S_H_LP_LVL_SW_002","S_H_LP_LVL_SW_002"
"TO_111_RH_RHD_(141_RH_RHD)","","16","EQ_F:ECU-IGP_NO.3_L","EQ_F:ECU-IGP_NO.3_L"
"TO_111_RH_RHD_(141_RH_RHD)","","26","",""
"TO_111_RH_RHD_(141_RH_RHD)","","53","S_WIPER_006","S_WIPER_006"
"TO_111_RH_RHD_(141_RH_RHD)","","2","CAN_BTL_BUS_HI","CAN_BTL_BUS_HI"
"TO_111_RH_RHD_(141_RH_RHD)","","37","EQ_METER_LR","EQ_METER_LR"
"TO_111_RH_RHD_(141_RH_RHD)","","27","EQ_F:DVR_L","EQ_F:DVR_L"
"TO_111_RH_RHD_(141_RH_RHD)","","41","EQ_RLY:PTC_HTR#2_-S","EQ_RLY:PTC_HTR#2_-S"
"TO_111_RH_RHD_(141_RH_RHD)","","1","CAN_BTL_BUS_HI","CAN_BTL_BUS_HI"
"TO_111_RH_RHD_(141_RH_RHD)","","57","S_WIPER_010","S_WIPER_010"
"TO_111_RH_RHD_(141_RH_RHD)","","21","TW_S_ACON-HP_008","TW_S_ACON-HP_008"
"TO_111_RH_RHD_(141_RH_RHD)","","34","EQ_F:SBW_IGCT-PHV_L","EQ_F:SBW_IGCT-PHV_L"
"TO_111_RH_RHD_(141_RH_RHD)","","35","EQ_F:WASHER_L","EQ_F:WASHER_L"
