Connector Name,Pin Name,Pin Name nunique,Pin Name count,Connector PartNumber,Pin PreferredSignal,Signal Name,check_signal
TO_111_RH_LHD_(141_RH_LHD),21,1,1,,CANFD_ADS_C1_BUS_LO,CANFD_ADS_C1_BUS_LO,1
TO_111_RH_LHD_(141_RH_LHD),22,1,1,,na,na,2
TO_111_RH_LHD_(141_RH_LHD),23,1,1,,EQ_A/BAG_SSR_F/R_-SR,EQ_A/BAG_SSR_F/R_-SR,1
TO_111_RH_LHD_(141_RH_LHD),24,1,1,,EQ_A/BAG_SSR_F/R_PLUSSR,EQ_A/BAG_SSR_F/R_PLUSSR,1
TO_111_RH_LHD_(141_RH_LHD),25,1,1,,EQ_A/BAG_SSR_F/L_-SL,EQ_A/BAG_SSR_F/L_-SL,1
TO_111_RH_LHD_(141_RH_LHD),26,1,1,,EQ_A/BAG_SSR_F/L_PLUSSL,EQ_A/BAG_SSR_F/L_PLUSSL,1
TO_111_RH_LHD_(141_RH_LHD),27,1,1,,TW_S_ACON-HP_008,TW_S_ACON-HP_008,1
TO_111_RH_LHD_(141_RH_LHD),28,1,1,,TW_S_ACON-HP_009,TW_S_ACON-HP_009,1
TO_111_RH_LHD_(141_RH_LHD),29,1,1,,EQ_AHB_G_ECU#2_CSW,EQ_AHB_G_ECU#2_CSW,1
TO_111_RH_LHD_(141_RH_LHD),30,1,1,,na,MCB1203,0
TO_111_RH_LHD_(141_RH_LHD),31,1,1,,na,MCB1207,0
TO_111_RH_LHD_(141_RH_LHD),32,1,1,,na,na,2
TO_111_RH_LHD_(141_RH_LHD),33,1,1,,na,MCB1205,0
TO_111_RH_LHD_(141_RH_LHD),34,1,1,,na,MCB1204,0
TO_111_RH_LHD_(141_RH_LHD),35,1,1,,EQ_RLY:IG_B-HP_L,EQ_RLY:IG_B-HP_L,1
TO_111_RH_LHD_(141_RH_LHD),36,1,1,,EQ_F:2ND_BATT_L,EQ_F:2ND_BATT_L,1
TO_111_RH_LHD_(141_RH_LHD),37,1,1,,EQ_F:ECU-IGP_NO.1_L,EQ_F:ECU-IGP_NO.1_L,1
TO_111_RH_LHD_(141_RH_LHD),38,1,1,,na,na,2
TO_111_RH_LHD_(141_RH_LHD),39,1,1,,na,na,2
TO_111_RH_LHD_(141_RH_LHD),40,1,1,,na,na,2
TO_111_RH_LHD_(141_RH_LHD),41,1,1,,EQ_F:PM_IGCT-HV_L,EQ_F:PM_IGCT-HV_L,1
TO_111_RH_LHD_(141_RH_LHD),44,1,1,,EQ_F:SBW_IGCT-PHV_L,EQ_F:SBW_IGCT-PHV_L,1
TO_111_RH_LHD_(141_RH_LHD),45,1,1,,EQ_METER_LR,EQ_METER_LR,1
TO_111_RH_LHD_(141_RH_LHD),46,1,1,,EQ_METER_OILW,EQ_METER_OILW,1
TO_111_RH_LHD_(141_RH_LHD),47,1,1,,EQ_MF:AMP_L,EQ_MF:AMP_L,1
TO_111_RH_LHD_(141_RH_LHD),49,1,1,,EQ_RLY:FR_DEICER_-S,EQ_RLY:FR_DEICER_-S,1
TO_111_RH_LHD_(141_RH_LHD),51,1,1,,EQ_RLY:PTC_HTR#1_-S,EQ_RLY:PTC_HTR#1_-S,1
TO_111_RH_LHD_(141_RH_LHD),52,1,1,,EQ_RLY:PTC_HTR#2_-S,EQ_RLY:PTC_HTR#2_-S,1
TO_111_RH_LHD_(141_RH_LHD),53,1,1,,EQ_RLY:PTC_HTR#3_-S,EQ_RLY:PTC_HTR#3_-S,1
TO_111_RH_LHD_(141_RH_LHD),54,1,1,,EQ_SBW_ACTR_ECU-HV_BUB1,EQ_SBW_ACTR_ECU-HV_BUB1,1
TO_111_RH_LHD_(141_RH_LHD),55,1,1,,EQ_SBW_ACTR_ECU-HV_MA2,EQ_SBW_ACTR_ECU-HV_MA2,1
TO_111_RH_LHD_(141_RH_LHD),56,1,1,,EQ_SBW_ACTR_ECU-PHV_BUB1,EQ_SBW_ACTR_ECU-PHV_BUB1,1
TO_111_RH_LHD_(141_RH_LHD),57,1,1,,EQ_SBW_ACTR_ECU-PHV_MA2,EQ_SBW_ACTR_ECU-PHV_MA2,1
TO_111_RH_LHD_(141_RH_LHD),58,1,1,,EQ_STOP_LP_SW_L_CC,EQ_STOP_LP_SW_L_CC,1
TO_111_RH_LHD_(141_RH_LHD),59,1,1,,S_21CY_TOYOTA_T2-T1_095,S_21CY_TOYOTA_T2-T1_095,1
TO_111_RH_LHD_(141_RH_LHD),61,1,1,,S_AHB_G_ECU#2_001,S_AHB_G_ECU#2_001,1
TO_111_RH_LHD_(141_RH_LHD),62,1,1,,S_AHB_G_ECU#2_029,S_AHB_G_ECU#2_029,1
TO_111_RH_LHD_(141_RH_LHD),63,1,1,,S_AHB_G_ECU#2_030,S_AHB_G_ECU#2_030,1
TO_111_RH_LHD_(141_RH_LHD),64,1,1,,S_AHB_G_ECU#2_031,S_AHB_G_ECU#2_031,1
TO_111_RH_LHD_(141_RH_LHD),65,1,1,,S_AHB_G_ECU#2_032,S_AHB_G_ECU#2_032,1
TO_111_RH_LHD_(141_RH_LHD),68,1,1,,S_FSMC_003,S_FSMC_003,1
TO_111_RH_LHD_(141_RH_LHD),70,1,1,,S_METER_025,S_METER_025,1
TO_111_RH_LHD_(141_RH_LHD),71,1,1,,S_METER_026,S_METER_026,1
TO_111_RH_LHD_(141_RH_LHD),72,1,1,,S_SBW_003,S_SBW_003,1
TO_111_RH_LHD_(141_RH_LHD),74,1,1,,S_SBW_004,S_SBW_004,1
TO_111_RH_LHD_(141_RH_LHD),75,1,1,,S_SBW_025,S_SBW_025,1
TO_111_RH_LHD_(141_RH_LHD),76,1,1,,S_SBW_026,S_SBW_026,1
TO_111_RH_LHD_(141_RH_LHD),77,1,1,,S_SMART_ENTRY-15CY_027,S_SMART_ENTRY-15CY_027,1
TO_111_RH_LHD_(141_RH_LHD),78,1,1,,S_WIPER_009,S_WIPER_009,1
TO_111_RH_LHD_(141_RH_LHD),79,1,1,,S_WIPER_010,S_WIPER_010,1
TO_111_RH_RHD_(141_RH_RHD),1,1,1,,CAN_BTL_BUS_HI,CAN_BTL_BUS_HI,1
TO_111_RH_RHD_(141_RH_RHD),2,1,1,,CAN_BTL_BUS_HI,CAN_BTL_BUS_HI,1
TO_111_RH_RHD_(141_RH_RHD),3,1,1,,S_ACON-HP_025,S_ACON-HP_025,1
TO_111_RH_RHD_(141_RH_RHD),4,1,1,,CAN_BTL_BUS_LO,CAN_BTL_BUS_LO,1
TO_111_RH_RHD_(141_RH_RHD),5,1,1,,na,na,2
TO_111_RH_RHD_(141_RH_RHD),6,1,1,,CAN_BTL_BUS_LO,CAN_BTL_BUS_LO,1
TO_111_RH_RHD_(141_RH_RHD),7,1,1,,CANFD_PL_BUS_HI,CANFD_PL_BUS_HI,1
TO_111_RH_RHD_(141_RH_RHD),8,1,1,,CANFD_PL_BUS_LO,CANFD_PL_BUS_LO,1
TO_111_RH_RHD_(141_RH_RHD),9,1,1,,EQ_F:S/HTR_RR_L,EQ_F:S/HTR_RR_L,1
TO_111_RH_RHD_(141_RH_RHD),11,1,1,,CANFD_ADS_C1_BUS_HI,CANFD_ADS_C1_BUS_HI,1
TO_111_RH_RHD_(141_RH_RHD),12,1,1,,CANFD_ADS_C1_BUS_HI,CANFD_ADS_C1_BUS_HI,1
TO_111_RH_RHD_(141_RH_RHD),13,1,1,,CAN_C2_BUS_HI,CAN_C2_BUS_HI,1
TO_111_RH_RHD_(141_RH_RHD),14,1,1,,CAN_C2_BUS_LO,CAN_C2_BUS_LO,1
TO_111_RH_RHD_(141_RH_RHD),15,1,1,,CANFD_ADS_C1_BUS_LO,CANFD_ADS_C1_BUS_LO,1
TO_111_RH_RHD_(141_RH_RHD),16,1,1,,EQ_F:ECU-IGP_NO.3_L,EQ_F:ECU-IGP_NO.3_L,1
TO_111_RH_RHD_(141_RH_RHD),17,1,1,,CANFD_ADS_C1_BUS_LO,CANFD_ADS_C1_BUS_LO,1
TO_111_RH_RHD_(141_RH_RHD),19,1,1,,EQ_A/BAG_SSR_F/R_-SR,EQ_A/BAG_SSR_F/R_-SR,1
TO_111_RH_RHD_(141_RH_RHD),20,1,1,,EQ_A/BAG_SSR_F/R_PLUSSR,EQ_A/BAG_SSR_F/R_PLUSSR,1
TO_111_RH_RHD_(141_RH_RHD),21,1,1,,TW_S_ACON-HP_008,TW_S_ACON-HP_008,1
TO_111_RH_RHD_(141_RH_RHD),22,1,1,,TW_S_ACON-HP_009,TW_S_ACON-HP_009,1
TO_111_RH_RHD_(141_RH_RHD),23,1,1,,na,MCB1207,0
TO_111_RH_RHD_(141_RH_RHD),24,1,1,,EQ_EFI_ECU-TNGA_LSTM,EQ_EFI_ECU-TNGA_LSTM,1
TO_111_RH_RHD_(141_RH_RHD),25,1,1,,na,MCB1205,0
TO_111_RH_RHD_(141_RH_RHD),26,1,1,,na,na,2
TO_111_RH_RHD_(141_RH_RHD),27,1,1,,EQ_F:DVR_L,EQ_F:DVR_L,1
TO_111_RH_RHD_(141_RH_RHD),28,1,1,,EQ_F:ECU-IGP_NO.1_L,EQ_F:ECU-IGP_NO.1_L,1
TO_111_RH_RHD_(141_RH_RHD),30,1,1,,EQ_F:H-LP_LH_LED_L/ECU_L,EQ_F:H-LP_LH_LED_L/ECU_L,1
TO_111_RH_RHD_(141_RH_RHD),31,1,1,,EQ_F:PM_IGCT-HV_L,EQ_F:PM_IGCT-HV_L,1
TO_111_RH_RHD_(141_RH_RHD),34,1,1,,EQ_F:SBW_IGCT-PHV_L,EQ_F:SBW_IGCT-PHV_L,1
TO_111_RH_RHD_(141_RH_RHD),35,1,1,,EQ_F:WASHER_L,EQ_F:WASHER_L,1
TO_111_RH_RHD_(141_RH_RHD),36,1,1,,EQ_FL:EPS_L,EQ_FL:EPS_L,1
TO_111_RH_RHD_(141_RH_RHD),37,1,1,,EQ_METER_LR,EQ_METER_LR,1
TO_111_RH_RHD_(141_RH_RHD),38,1,1,,EQ_METER_OILW,EQ_METER_OILW,1
TO_111_RH_RHD_(141_RH_RHD),39,1,1,,EQ_RLY:FR_DEICER_-S,EQ_RLY:FR_DEICER_-S,1
TO_111_RH_RHD_(141_RH_RHD),40,1,1,,EQ_RLY:PTC_HTR#1_-S,EQ_RLY:PTC_HTR#1_-S,1
TO_111_RH_RHD_(141_RH_RHD),41,1,1,,EQ_RLY:PTC_HTR#2_-S,EQ_RLY:PTC_HTR#2_-S,1
TO_111_RH_RHD_(141_RH_RHD),42,1,1,,EQ_RLY:PTC_HTR#3_-S,EQ_RLY:PTC_HTR#3_-S,1
TO_111_RH_RHD_(141_RH_RHD),43,1,1,,EQ_RLY:WIPER_L,EQ_RLY:WIPER_L,1
TO_111_RH_RHD_(141_RH_RHD),48,1,1,,S_FSMC_003,S_FSMC_003,1
TO_111_RH_RHD_(141_RH_RHD),50,1,1,,S_H_LP_LVL_SW_002,S_H_LP_LVL_SW_002,1
TO_111_RH_RHD_(141_RH_RHD),51,1,1,,S_METER_025,S_METER_025,1
TO_111_RH_RHD_(141_RH_RHD),53,1,1,,S_WIPER_006,S_WIPER_006,1
TO_111_RH_RHD_(141_RH_RHD),54,1,1,,S_WIPER_007,S_WIPER_007,1
TO_111_RH_RHD_(141_RH_RHD),55,1,1,,S_WIPER_008,S_WIPER_008,1
TO_111_RH_RHD_(141_RH_RHD),56,1,1,,S_WIPER_009,S_WIPER_009,1
TO_111_RH_RHD_(141_RH_RHD),57,1,1,,S_WIPER_010,S_WIPER_010,1
TO_113_(111_LH),1,1,1,90980-12326,TW_S_CLEARANCE_SNR_002,TW_S_CLEARANCE_SNR_002,1
TO_113_(111_LH),2,1,1,90980-12326,TW_S_CLEARANCE_SNR_003,TW_S_CLEARANCE_SNR_003,1
TO_113_(111_LH),3,1,1,90980-12326,TW_S_CLEARANCE_SNR_017,TW_S_CLEARANCE_SNR_017,1
TO_113_(111_LH),4,1,1,90980-12326,TW_S_CLEARANCE_SNR_018,TW_S_CLEARANCE_SNR_018,1
TO_113_(111_LH),5,1,1,90980-12326,TW_S_REMOTE_ANT_001,TW_S_REMOTE_ANT_001,1
TO_113_(111_LH),6,1,1,90980-12326,TW_S_REMOTE_ANT_002,TW_S_REMOTE_ANT_002,1
TO_113_(111_LH),7,1,1,90980-12326,S_CLEARANCE_SNR_001,S_CLEARANCE_SNR_001,1
TO_113_(111_LH),8,1,1,90980-12326,S_CLEARANCE_SNR_016,S_CLEARANCE_SNR_016,1
TO_113_(111_LH),9,1,1,90980-12326,na,na,2
TO_113_(111_LH),10,1,1,90980-12326,na,na,2
TO_113_(111_LH),11,1,1,90980-12326,na,na,2
TO_113_(111_LH),12,1,1,90980-12326,na,na,2
TO_113_(111_LH),13,1,1,90980-12326,na,na,2
TO_121_(111_LH),1,1,1,,EQ_F:SBW_IGCT-HV_L,EQ_F:SBW_IGCT-HV_L,1
TO_121_(111_LH),2,1,1,,EQ_F:P-CON_MTR_NO.1_L,EQ_F:P-CON_MTR_NO.1_L,1
TO_121_(111_LH),3,1,1,,CAN_SBW_BUS_HI,CAN_SBW_BUS_HI,1
TO_121_(111_LH),4,1,1,,CAN_SBW_BUS_LO,CAN_SBW_BUS_LO,1
TO_121_(111_LH),5,1,1,,BATT_ENG_E_W/P-ZR_+B,BATT_ENG_E_W/P-ZR_+B,1
TO_121_(111_LH),6,1,1,,EQ_EFI_ECU-TNGA_LIN,EQ_EFI_ECU-TNGA_LIN,1
TO_121_(111_LH),7,1,1,,EQ_ENG_E_W/P-TNGA_PLUSB,EQ_ENG_E_W/P-TNGA_PLUSB,1
TO_121_(111_LH),8,1,1,,EQ_F:ECU-IGP_NO.3_L,EQ_F:ECU-IGP_NO.3_L,1
TO_121_(111_LH),9,1,1,,EQ_F:EFI_NO.2_TNGA_L,EQ_F:EFI_NO.2_TNGA_L,1
TO_121_(111_LH),10,1,1,,EQ_F:EFI_NO.2_ZR_L,EQ_F:EFI_NO.2_ZR_L,1
TO_121_(111_LH),11,1,1,,EQ_F:EFI_NO.5_L,EQ_F:EFI_NO.5_L,1
TO_121_(111_LH),12,1,1,,EQ_F:IGN_TNGA_L,EQ_F:IGN_TNGA_L,1
TO_121_(111_LH),13,1,1,,EQ_F:IGN_ZR_L,EQ_F:IGN_ZR_L,1
TO_121_(111_LH),14,1,1,,EQ_RLY:EFI_MAIN#2_FP,EQ_RLY:EFI_MAIN#2_FP,1
TO_121_(111_LH),15,1,1,,EQ_F:P-CON_MTR_NO.2_L,EQ_F:P-CON_MTR_NO.2_L,1
TO_121_(111_LH),16,1,1,,CAN_BTL_BUS_HI,CAN_BTL_BUS_HI,1
TO_121_(111_LH),17,1,1,,EQ_F:SBW_IGCT-PHV_L,EQ_F:SBW_IGCT-PHV_L,1
TO_121_(111_LH),18,1,1,,EQ_HV_ECU-HV_LIN3,EQ_HV_ECU-HV_LIN3,1
TO_121_(111_LH),19,1,1,,EQ_HV_ECU-PHV_LIN3,EQ_HV_ECU-PHV_LIN3,1
TO_121_(111_LH),20,1,1,,EQ_METER_OILW,EQ_METER_OILW,1
TO_121_(111_LH),21,1,1,,CAN_BTL_BUS_LO,CAN_BTL_BUS_LO,1
TO_121_(111_LH),22,1,1,,EQ_RLY:IG_B-HP_L,EQ_RLY:IG_B-HP_L,1
TO_121_(111_LH),23,1,1,,EQ_RLY:VVT_VVT1,EQ_RLY:VVT_VVT1,1
TO_121_(111_LH),24,1,1,,EQ_SBW_ACTR_ECU-HV_BUB1,EQ_SBW_ACTR_ECU-HV_BUB1,1
TO_121_(111_LH),25,1,1,,EQ_SBW_ACTR_ECU-HV_MA2,EQ_SBW_ACTR_ECU-HV_MA2,1
TO_121_(111_LH),26,1,1,,EQ_SBW_ACTR_ECU-PHV_BUB1,EQ_SBW_ACTR_ECU-PHV_BUB1,1
TO_121_(111_LH),27,1,1,,EQ_SBW_ACTR_ECU-PHV_MA2,EQ_SBW_ACTR_ECU-PHV_MA2,1
TO_121_(111_LH),28,1,1,,GND_A/C_INV_GND,GND_A/C_INV_GND,1
TO_121_(111_LH),29,1,1,,GND_EFI_ECU-TNGA_E01,GND_EFI_ECU-TNGA_E01,1
TO_121_(111_LH),30,1,1,,GND_SBW_ACTR_ECU-HV_E01,GND_SBW_ACTR_ECU-HV_E01,1
TO_121_(111_LH),31,1,1,,S_EFI_ECU-TNGA2.0_050,S_EFI_ECU-TNGA2.0_050,1
TO_121_(111_LH),32,1,1,,S_EFI_ECU-TNGA2.0_051,S_EFI_ECU-TNGA2.0_051,1
TO_121_(111_LH),33,1,1,,S_EFI_ECU-TNGA2.0_052,S_EFI_ECU-TNGA2.0_052,1
TO_121_(111_LH),34,1,1,,S_EFI_ECU-TNGA2.0_097,S_EFI_ECU-TNGA2.0_097,1
TO_121_(111_LH),35,1,1,,S_EFI_ECU-TNGA2.0_098,S_EFI_ECU-TNGA2.0_098,1
TO_121_(111_LH),36,1,1,,S_METER_025,S_METER_025,1
TO_121_(111_LH),37,1,1,,S_SBW_003,S_SBW_003,1
TO_121_(111_LH),38,1,1,,S_SBW_004,S_SBW_004,1
TO_121_(111_LH),39,1,1,,S_SBW_025,S_SBW_025,1
TO_121_(111_LH),40,1,1,,S_SBW_026,S_SBW_026,1
TO_121_TNGA_(125),1,1,1,90980-12380,EQ_F:IGN_TNGA_L,EQ_F:IGN_TNGA_L,1
TO_121_TNGA_(125),2,1,1,90980-12380,S_EFI_ECU-TNGA2.0_065,S_EFI_ECU-TNGA2.0_065,1
TO_121_TNGA_(125),3,1,1,90980-12380,S_EFI_ECU-TNGA2.0_066,S_EFI_ECU-TNGA2.0_066,1
TO_121_TNGA_(125),4,1,1,90980-12380,S_EFI_ECU-TNGA2.0_067,S_EFI_ECU-TNGA2.0_067,1
TO_121_TNGA_(125),5,1,1,90980-12380,S_EFI_ECU-TNGA2.0_068,S_EFI_ECU-TNGA2.0_068,1
TO_121_TNGA_(125),6,1,1,90980-12380,S_EFI_ECU-TNGA2.0_103,S_EFI_ECU-TNGA2.0_103,1
TO_121_TNGA_(125),7,1,1,90980-12380,S_EFI_ECU-TNGA2.0_104,S_EFI_ECU-TNGA2.0_104,1
TO_121_TNGA_(125),8,1,1,90980-12380,S_EFI_ECU-TNGA2.0_105,S_EFI_ECU-TNGA2.0_105,1
TO_121_TNGA_(125),9,1,1,90980-12380,na,na,2
TO_121_TNGA_(125),10,1,1,90980-12380,na,na,2
TO_121_TNGA_(126),1,1,1,90980-12D19,TW_S_EFI_ECU-TNGA2.0_055,TW_S_EFI_ECU-TNGA2.0_055,1
TO_121_TNGA_(126),2,1,1,90980-12D19,TW_S_EFI_ECU-TNGA2.0_056,TW_S_EFI_ECU-TNGA2.0_056,1
TO_121_TNGA_(126),3,1,1,90980-12D19,TW_S_EFI_ECU-TNGA2.0_057,TW_S_EFI_ECU-TNGA2.0_057,1
TO_121_TNGA_(126),4,1,1,90980-12D19,TW_S_EFI_ECU-TNGA2.0_058,TW_S_EFI_ECU-TNGA2.0_058,1
TO_121_TNGA_(126),5,1,1,90980-12D19,TW_S_EFI_ECU-TNGA2.0_059,TW_S_EFI_ECU-TNGA2.0_059,1
TO_121_TNGA_(126),6,1,1,90980-12D19,TW_S_EFI_ECU-TNGA2.0_060,TW_S_EFI_ECU-TNGA2.0_060,1
TO_121_TNGA_(126),7,1,1,90980-12D19,TW_S_EFI_ECU-TNGA2.0_061,TW_S_EFI_ECU-TNGA2.0_061,1
TO_121_TNGA_(126),8,1,1,90980-12D19,TW_S_EFI_ECU-TNGA2.0_062,TW_S_EFI_ECU-TNGA2.0_062,1
TO_121_TNGA_(219),1,1,1,90980-12326,SLD_S_EFI_ECU-TNGA2.0_040,SLD_S_EFI_ECU-TNGA2.0_040,1
TO_121_TNGA_(219),2,1,1,90980-12326,GND_SLD_DRN_S_EFI_ECU-TNGA2.0_203,GND_SLD_DRN_S_EFI_ECU-TNGA2.0_203,1
TO_121_TNGA_(219),3,1,1,90980-12326,SLD_S_EFI_ECU-TNGA2.0_041,SLD_S_EFI_ECU-TNGA2.0_041,1
TO_121_TNGA_(219),4,1,1,90980-12326,TW_S_EFI_ECU-TNGA2.0_082,TW_S_EFI_ECU-TNGA2.0_082,1
TO_121_TNGA_(219),5,1,1,90980-12326,TW_S_EFI_ECU-TNGA2.0_083,TW_S_EFI_ECU-TNGA2.0_083,1
TO_121_TNGA_(219),6,1,1,90980-12326,S_EFI_ECU-TNGA2.0_081,S_EFI_ECU-TNGA2.0_081,1
TO_121_TNGA_(219),7,1,1,90980-12326,S_EFI_ECU-TNGA2.0_106,S_EFI_ECU-TNGA2.0_106,1
TO_121_TNGA_(219),8,1,1,90980-12326,S_EFI_ECU-TNGA2.0_107,S_EFI_ECU-TNGA2.0_107,1
TO_121_TNGA_(219),9,1,1,90980-12326,S_EFI_ECU-TNGA2.0_108,S_EFI_ECU-TNGA2.0_108,1
TO_121_TNGA_(219),10,1,1,90980-12326,na,na,2
TO_121_TNGA_(219),11,1,1,90980-12326,na,na,2
TO_121_TNGA_(219),12,1,1,90980-12326,na,na,2
TO_121_TNGA_(219),13,1,1,90980-12326,na,na,2
TO_121_ZR_(124),1,1,1,90980-11155,na,SLD_S_EFI_ECU-ZR_024,0
TO_121_ZR_(124),2,1,1,90980-11155,na,SLD_S_EFI_ECU-ZR_025,0
TO_124_(121_ZR),1,1,1,90980-11156,na,SLD_S_EFI_ECU-ZR_024,0
TO_124_(121_ZR),2,1,1,90980-11156,na,SLD_S_EFI_ECU-ZR_025,0
TO_125_(121_TNGA),1,1,1,90980-12379,EQ_F:IGN_TNGA_L,EQ_F:IGN_TNGA_L,1
TO_125_(121_TNGA),2,1,1,90980-12379,S_EFI_ECU-TNGA2.0_065,S_EFI_ECU-TNGA2.0_065,1
TO_125_(121_TNGA),3,1,1,90980-12379,S_EFI_ECU-TNGA2.0_066,S_EFI_ECU-TNGA2.0_066,1
TO_125_(121_TNGA),4,1,1,90980-12379,S_EFI_ECU-TNGA2.0_067,S_EFI_ECU-TNGA2.0_067,1
TO_125_(121_TNGA),5,1,1,90980-12379,S_EFI_ECU-TNGA2.0_068,S_EFI_ECU-TNGA2.0_068,1
TO_125_(121_TNGA),6,1,1,90980-12379,S_EFI_ECU-TNGA2.0_103,S_EFI_ECU-TNGA2.0_103,1
TO_125_(121_TNGA),7,1,1,90980-12379,S_EFI_ECU-TNGA2.0_104,S_EFI_ECU-TNGA2.0_104,1
TO_125_(121_TNGA),8,1,1,90980-12379,S_EFI_ECU-TNGA2.0_105,S_EFI_ECU-TNGA2.0_105,1
TO_125_(121_TNGA),9,1,1,90980-12379,na,na,2
TO_125_(121_TNGA),10,1,1,90980-12379,na,na,2
TO_126_(121_TNGA),1,1,1,90980-12D18,TW_S_EFI_ECU-TNGA2.0_055,TW_S_EFI_ECU-TNGA2.0_055,1
TO_126_(121_TNGA),2,1,1,90980-12D18,TW_S_EFI_ECU-TNGA2.0_056,TW_S_EFI_ECU-TNGA2.0_056,1
TO_126_(121_TNGA),3,1,1,90980-12D18,TW_S_EFI_ECU-TNGA2.0_057,TW_S_EFI_ECU-TNGA2.0_057,1
TO_126_(121_TNGA),4,1,1,90980-12D18,TW_S_EFI_ECU-TNGA2.0_058,TW_S_EFI_ECU-TNGA2.0_058,1
TO_126_(121_TNGA),5,1,1,90980-12D18,TW_S_EFI_ECU-TNGA2.0_059,TW_S_EFI_ECU-TNGA2.0_059,1
TO_126_(121_TNGA),6,1,1,90980-12D18,TW_S_EFI_ECU-TNGA2.0_060,TW_S_EFI_ECU-TNGA2.0_060,1
TO_126_(121_TNGA),7,1,1,90980-12D18,TW_S_EFI_ECU-TNGA2.0_061,TW_S_EFI_ECU-TNGA2.0_061,1
TO_126_(121_TNGA),8,1,1,90980-12D18,TW_S_EFI_ECU-TNGA2.0_062,TW_S_EFI_ECU-TNGA2.0_062,1
TO_141_LH_(142)_18P,1,1,1,90980-12738,na,na,2
TO_141_LH_(142)_18P,2,1,1,90980-12738,na,na,2
TO_141_LH_(142)_18P,3,1,1,90980-12738,EQ_A/C_ECU-W/SEAT_NANO,EQ_A/C_ECU-W/SEAT_NANO,1
TO_141_LH_(142)_18P,4,1,1,90980-12738,S_BODY_ECU_EX_LP_013,S_BODY_ECU_EX_LP_013,1
TO_141_LH_(142)_18P,5,1,1,90980-12738,S_BODY_ECU_EX_LP_014,S_BODY_ECU_EX_LP_014,1
TO_141_LH_(142)_18P,6,1,1,90980-12738,S_BODY_ECU_EX_LP_015,S_BODY_ECU_EX_LP_015,1
TO_141_LH_(142)_18P,7,1,1,90980-12738,SLD_S_21CY_TOYOTA_T2-T1_079,SLD_S_21CY_TOYOTA_T2-T1_079,1
TO_141_LH_(142)_18P,8,1,1,90980-12738,SLD_DRN_S_21CY_TOYOTA_T2-T1_111,SLD_DRN_S_21CY_TOYOTA_T2-T1_111,1
TO_141_LH_(142)_18P,9,1,1,90980-12738,SLD_S_21CY_TOYOTA_T2-T1_080,SLD_S_21CY_TOYOTA_T2-T1_080,1
TO_141_LH_(142)_18P,10,1,1,90980-12738,SLD_S_21CY_TOYOTA_T2-T1_081,SLD_S_21CY_TOYOTA_T2-T1_081,1
TO_141_LH_(142)_18P,11,1,1,90980-12738,na,na,2
TO_141_LH_(142)_18P,12,1,1,90980-12738,na,na,2
TO_141_LH_(142)_18P,13,1,1,90980-12738,na,GND_NANO_E_UNIT_SUB_WH_GND,0
TO_141_LH_(142)_18P,14,1,1,90980-12738,EQ_A/C_ECU-W/SEAT_NAIN,EQ_A/C_ECU-W/SEAT_NAIN,1
TO_141_LH_(142)_18P,15,1,1,90980-12738,S_ACON-HV_013,S_ACON-HV_013,1
TO_141_LH_(142)_18P,16,1,1,90980-12738,S_ACON-HV_014,S_ACON-HV_014,1
TO_141_LH_(142)_18P,17,1,1,90980-12738,SLD_S_21CY_TOYOTA_T2-T1_082,SLD_S_21CY_TOYOTA_T2-T1_082,1
TO_141_LH_(142)_18P,18,1,1,90980-12738,na,na,2
TO_141_LH_(152),1,1,1,,na,TW_S_21CY_TOYOTA_T2-T1_019,0
TO_141_LH_(152),2,1,1,,na,TW_S_SMART_ENTRY-15CY_004,0
TO_141_LH_(152),3,1,1,,na,TW_S_SMART_ENTRY-15CY_005,0
TO_141_LH_(152),4,1,1,,na,TW_S_SMART_ENTRY-15CY_002,0
TO_141_LH_(152),5,1,1,,na,TW_S_SMART_ENTRY-15CY_003,0
TO_141_LH_(152),6,1,1,,na,EQ_BODY_ECU_L2,0
TO_141_LH_(152),7,1,1,,na,EQ_BODY_ECU_LSFL,0
TO_141_LH_(152),8,1,1,,na,EQ_BODY_ECU_UL3,0
